sample_id,A0_final_mean_loss,A1_final_mean_loss,A1_minus_A0,A1_vs_A0_percent
253c241e7c66e1c8b46432b143db546cf91802b971bd3121a374e04f8b58ba21,0.006007501776707613,0.006041887596893503,3.4385820185889315e-05,0.5723813569096324
9c54127523fc7b7befea9e5110c1c30448d73a72333efd69258f68a854c4daaf,0.0025318133659766318,0.002811739691310322,0.00027992632533369033,11.056357040192433
30d329649c06076b86596da2172ff7613bb14e73b81b22d774ea32756053a208,0.005217952793600489,0.0053370639236618445,0.00011911113006135565,2.2827176629010215
08e50da358c8e5d4c91981b36138ed0a20f85005c5f64ba0ae7c4c35d855a588,0.002866646233769643,0.003035638969095089,0.00016899273532544612,5.895137437423538
